PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
d68894450,68894450,gurgaon,1100000.0,146.0,10777.0,15.0,5 bhk flat in sector 42 gurgaon,"a 4 bhk duplex flat for rent in sector 42 gurgaon close to all basic civic amenities is available for just 11 lac in dlf the magnolias, gurgaon. this flat consists of 6 bathrooms & more than 3 balconies in 10000 sq.ft. super built-up area. this flat is constructed on 10777 sq.ft. area. an independent pooja room, study room, servant room and others is available in this property. parking available: 3 covered parking & 1 open parking. this flat lies on the 3rd floor of a 24 storey building. well maintained 0-1 year property. this property is furnished. equipped with 1 ac, 1 chimney, 1 curtains, 1 dining table, 1 exhaust fan, 1 fan, 1 geyser, 1 light, 1 microwave, 1 modular kitchen, 1 fridge, 1 sofa, 1 stove, 1 study table, 1 tv, 1 wardrobe, 1 washing machine and 1 water purifier. the flat will be available from thu, 04 may 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. the expected rent is 13 lac monthly and is negotiable. electricity & water charges are excluded. a security deposit of 4300000 is required.",residential apartment,Furnished,North-East,5-10 Year Old Property,high rise,5.0,dlf the magnolias,4.0,low rise,28.4548972,77.1053673,5.0,sector 42 gurgaon,dlf the magnolias,dlf the magnolias,a 209,4.0,3.0,0.0,3.0,4.0,1.0,141,63
y70794212,70794212,gurgaon,1775000.0,4277.0,600.0,3.0,1 bhk flat in sector 95 gurgaon,"ramsons kshitij , sector 95 imt manesar, main pataudi road, gurgaon   ramsons kshitij , sector 95 imt manesar, main pataudi road, gurgaon      85% loan available    oc received : 07-08-19 total flats : 792 area : 6.5 acres flat type : 1bhk flat price : 17.95 lacs  flat type : 2bhk flat price : 26.75 lacs   flat type : 3bhk flat price : 34.75 lacs   society flats 24 hour secured gated community community hall for social gathering retail market in premises for daily requirements 100 % power-back facility with 24*7 securities 2100 people are living there     allotted parking each home with vaastu concept park for children 15 min away from nh8 6.50 acre township basketball courts badminton court cycle track skating rink gym children park yoga area senior citizens park jogging track",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,1.0,ramsons kshitij,1.0,low rise,28.416679,76.902677,1.0,sector 95 gurgaon,ramsons kshitij,ramsons kshitij,216,0.0,0.0,0.0,0.0,3.0,0.0,68,42
s70190322,70190322,gurgaon,2000000.0,5463.0,366.0,15.0,1 bhk flat in sector 95 gurgaon,"situated in sector 95 gurgaon, rof ananda is a well planned society that offers a pleasant living experience to its residents. this 1 bhk flat in gurgaon is your opportunity to be a part of this community. this property faces the north-east direction. the flat is over 366 sq.ft. carpet area and comes with 1 bedroom(s), 1 bathroom and 1 balcony. this flat is situated on the 3rd floor of this 14 floors tall residential building. this 1-5 years old property is available for immediate possession as the project is ready to move. the wood flooring of this flat is beautifully designed and helps to give it a pleasing look. rof ananda is designed very well to provide modern facilities such as grocery shop, fitness centre / gym, park, lift(s) and water softening plant. you enjoy a 24*7 access to water in your flat.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Unfurnished,North-East,1-5 Year Old Property,high rise,1.0,rof ananda,1.0,low rise,28.484814,77.080853,1.0,sector 95 gurgaon,rof ananda,rof ananda,405,3.0,0.0,0.0,0.0,0.0,12.0,62,32
c64640776,64640776,gurgaon,2033000.0,3663.0,555.0,8.0,2 bhk flat in sector 86 gurgaon,"check out this 2 bhk apartment for sale in gls avenue 86, a popular residential project that houses in-demand flats in sector-86 gurgaon, gurgaon. the flat is facing the east direction. containing 2 bathrooms and 2 balconies, this flat is spread over an super built up area of 555 sq.ft.. this flat is situated on the 6th floor of this 14 floor tall residential building. this residential flat is currently in under construction and you can expect the possession of the same by 2025. the floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. the flat will offer a modern lifestyle as it is presented with many of the amenities such as maintenance staff, visitor parking, park, lift(s), shopping centre, fitness centre / gym, swimming pool, club house / community center, security personnel, water softening plant. you enjoy a 24*7 access to water in your flat.",residential apartment,Semifurnished,East,Under Construction,high rise,2.0,gls avenue 86,2.0,mid rise,28.401966,76.942206,2.0,sector 86 gurgaon,gls avenue 86,gls avenue 86,301,3.0,0.0,1.0,2.0,0.0,2.0,106,52
f70190474,70190474,gurgaon,2050000.0,5599.0,366.0,15.0,1 bhk flat in sector 95 gurgaon,"located in the popular residential address of sector 95 gurgaon, rof ananda is one of the most preferred destination for apartments in gurgaon. this 1 bhk flat is your ticket to be a part of this community. this is a north-east-facing property. constructed on a carpet area of 366 sq.ft., the flat comprises 1 bedroom(s), 1 bathroom and 1 balcony. this flat is situated on the 5th floor of this 14 floors tall residential building. this is a ready to move project and the property is 1-5 years old. the beautifully designed wood flooring enhances the beauty of the flat. all the modern amenities such as grocery shop, fitness centre / gym, park and lift(s) will make life easier for you. this residential project ensures a 24*7 water supply for its residents.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,1.0,rof ananda,1.0,mid rise,28.484814,77.080853,1.0,sector 95 gurgaon,rof ananda,rof ananda,509,3.0,0.0,0.0,0.0,0.0,12.0,62,32
m70157806,70157806,gurgaon,2050000.0,5994.0,342.0,,1 bhk flat in sector-33 sohna,"this lovely 1 bhk apartment/flat in sector-33 sohna is available for sale in one of gurgaon's most popular projects, breez global heights. the flat is north-facing. the flat is over 342 sq.ft. carpet area and comes with 1 bedroom(s), 1 bathroom and 1 balcony. this flat is situated on the 5th floor of this 10 floors tall residential building. an added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. the flat comes well built with vitrified flooring options. another plus point for this is that it is situated near close to school. the flat will offer a modern lifestyle as it is presented with many of the amenities such as security personnel, maintenance staff, shopping centre, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s) and visitor parking. the society provides continuous water supply from borewell/tank and municipal corporation.",residential apartment,Unfurnished,North,1-5 Year Old Property,mid rise,1.0,breez global heights,1.0,mid rise,28.288781720029,77.067725439623,1.0,sector-33 sohna,breez global heights,breez global heights,000,0.0,0.0,0.0,0.0,0.0,0.0,106,54
y70023770,70023770,gurgaon,2200000.0,3703.0,594.0,8.0,2 bhk flat in sector 99 gurgaon,"pivotal riddhi-siddhi  overview:- pivotal riddhi - siddhi is perhaps a true realisation of a beautiful dream that each one of us see as we prepare to begin a new phase of our life. it is also the most important phase wherein we raise our young ones to become independent and able individuals, where we put self aside and work towards a common objective. an objective that is aimed at ensuring peace, wellness and prosperity for our family. and here s when we re-discover our true purpose for life.  riddhi -siddhi comes as a companion more than just a home. it is not a lavish escape but a responsible and able partner that ladders your dreams and help you realise them. strategically located along the proposed 150m wide dwarka expressway in sector-99, gurgaon; riddhi-siddhi aims to provide the best value for your money in every aspect - be it location, appreciation, space planning, design & architecture and connectivity with the mainstream growth sectors. the value 1bhk and 2bhk apartments are being co- developed under haryana govt. - (as part of the affordable housing policy 2013) & pivotal infrastructure pvt. ltd. - a leading real-estate major with an impeccable track record of excellent residential projects in ncr and zero-tolerance in delivery and quality standards.",residential apartment,Unfurnished,East,Under Construction,high rise,2.0,pivotal riddhi siddhi,2.0,mid rise,28.468492,76.969007,2.0,sector 99 gurgaon,pivotal riddhi siddhi,pivotal riddhi siddhi,,2.0,0.0,2.0,2.0,1.0,1.0,150,72
v70321588,70321588,gurgaon,2200000.0,4059.0,542.0,15.0,2 bhk flat in sector 110 gurgaon,bang on dwarka expressway near to concient mall near to igi airport near to metro sector 21,residential apartment,Furnished,North-East,Under Construction,high rise,2.0,diplomats golf link,2.0,mid rise,28.508126,77.017603,2.0,sector 110 gurgaon,diplomats golf link,diplomats golf link,,3.0,3.0,3.0,2.0,1.0,3.0,55,15
k70753022,70753022,gurgaon,2200000.0,6395.0,344.0,15.0,1 bhk flat in sector 95 gurgaon,"gated society, 24 security, park view, shopping complex, child play area, skating rink, open space , near by school , nh -8, hospital, mall , dwarka express, patodi road",residential apartment,Unfurnished,North-East,1-5 Year Old Property,high rise,1.0,rof ananda,1.0,mid rise,28.4143242,76.9081238,1.0,sector 95 gurgaon,rof ananda,rof ananda,,3.0,0.0,0.0,0.0,0.0,12.0,55,15
m70851308,70851308,gurgaon,2200000.0,4400.0,729.0,44.0,1 bhk flat in sector 52 gurgaon,"looking for a 1 bhk property for sale in gurgaon? buy this 1 bhk flat in ansal api sushant estate that is situated in sector 52 gurgaon. the flat occupies a super built up area of 729 sq.ft. that consists of 1 bedroom, 1 bathroom and 1 balcony. the property is located on the top floor of a 4 floors tall building. as the project is already ready to move, so you can easily move into this 5-10 years old property.",residential apartment,Furnished,North,5-10 Year Old Property,mid rise,1.0,ansal api sushant estate,1.0,mid rise,28.4354721,77.0823482,1.0,sector 52 gurgaon,ansal api sushant estate,ansal api sushant estate,,0.0,5.0,1.0,0.0,8.0,6.0,49,15
v64715410,64715410,gurgaon,2251000.0,3720.0,605.0,14.0,2 bhk flat in sector 104 gurgaon,"this lovely 2 bhk apartment/flat in sector-104 gurgaon is available for sale in one of gurgaon's most popular projects, yashika 104. the flat is facing the north-east direction. the flat occupies a super built up area of 605 sq.ft. that consists of 2 bedrooms, 2 bathrooms and 2 balconies. the residential building has 14 floors in total and the flat for sale is located on the 6th floor. this residential property is still under construction and is available for possession by 2026. the vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. many of the modern amenities being offered, like fitness centre / gym, lift(s), maintenance staff, visitor parking, park, security personnel, shopping centre, water softening plant, club house / community center, will provide a pleasant living experience for you. an uninterrupted supply of clean water provides a hassle-free experience for the residents.",residential apartment,Semifurnished,North-East,Under Construction,high rise,2.0,yashika 104,2.0,mid rise,28.48129,76.992609,2.0,sector 104 gurgaon,yashika 104,yashika 104,302,1.0,0.0,3.0,4.0,1.0,5.0,98,44
v70023142,70023142,gurgaon,2265000.0,4420.0,512.0,9.0,2 bhk flat in sector 108 gurgaon,"why buy in kavyam? 10 minutes from igi airport:-  -located on upper dwarka expressay, sector 108, gurgaon -10 minutes from dwarka - asias largest sub-city -20 minutes from gurgaon - the millennium city -upcoming social and commercial infrastructure in vicinity -1 minute away from dwarka expressway -gurgaon railway station is just 3 minutes away -retail market is just 1 minute away  usp:-  -easy payment options -up to 90% home loan available -zero idc and edc -no maintenance charges for 5 years -licensed and approved by director town and country planning haryana.  external development: internal roads: tremix concrete road / interlocking paver blocks boundary wall: r.c.c / brick masonary with plaster & external weather proof paint finish external paint: weather proof texture paint external doors & windows frames: hardwood - miranti / mild steel with enamel paint / aluminium powder coated external door & windows shutters: powder coated hardwood - miranti / mild steel with enamel paint / aluminium powder coated internal door frames: mild steel with enamel paint / aluminium internal door shutters: flush door with painted finish both sides terrace: brick bat koba / waterproofing treatment structure: r.c.c. framed structure as per sesmic zone & as per i.s.codes balconies: floor: anti skid / matte finish ceramic tiles ceiling: m.s. railing with enamel paint / masonary with paint electrical: wiring: copper wiring through concealed conduits for light points switches and sockets: i.s.i marked switches and sockets bed room / master bedroom: floor: vitrified tiles ceiling: oil bound distemper paint wall: oil bound distemper paint drawing room: floor: vitrified tiles ceiling: oil bound distemper paint wall: oil bound distemper paint toilets & bathroom: floor: anti skid / matte finish ceramic tiles wall / ceiling: oil bound distemper paint above dado dado: ceramic tile 4 upto 4 feet high / 7 feet high on in bath area ceiling: modular grid false ceiling fittings and fixtures: i.s.i marked c.p. fittings, w.c. & wash basin kitchen: floor/ceiling: vitrified tiles dado: ceramic tiles 600mm above counter top: green marble/equivalent granitestone /kota stone fittings and fixtures: i.s.i marked c.p. fittings & single drain board sink.",residential apartment,Unfurnished,East,Under Construction,high rise,2.0,agrante kavyam,2.0,mid rise,28.511001,76.982552,2.0,sector 108 gurgaon,agrante kavyam,agrante kavyam,,3.0,0.0,1.0,2.0,1.0,2.0,141,63
m63274204,63274204,gurgaon,2320000.0,4296.0,540.0,8.0,2 bhk flat in sector 112 gurgaon,"this 2 bhk flat is available for sale in zara rossa, one of the most prominent projects for residential apartments in sector-112 gurgaon, gurgaon. this is a east-facing property. the floor plan additionally contains 2 bathrooms and 1 balcony. all in all, the apartment is spread over an carpet area of 540 sq.ft.. the residential building has 21 floors in total and the flat for sale is located on the 21st floor. moreover, the apartment is currently under construction and possession is expected by 2022. the beautifully designed vitrified flooring enhances the beauty of the apartment. zara rossa is designed very well to provide modern facilities such as club house / community center, fitness centre / gym, park, lift(s). the project provides a continuous supply of water to its apartments.",residential apartment,Semifurnished,East,Under Construction,high rise,2.0,zara rossa,1.0,high rise,28.528451,77.01798,2.0,sector 112 gurgaon,zara rossa,zara rossa,,2.0,0.0,1.0,2.0,1.0,2.0,59,44
q66315226,66315226,gurgaon,2326000.0,2448.0,950.0,11.0,2 bhk flat in sector 89 gurgaon,"located in the popular residential address of sector-89 gurgaon, breez global heights 89 is one of the most preferred destination for apartments in gurgaon. this 2 bhk flat is your ticket to be a part of this community. the flat occupies a super built up area of 950 sq.ft. that consists of 2 bedrooms, 2 bathrooms and 2 balconies. this flat is situated on the 5th floor of this 19 floors tall residential building. the flat is currently under construction stage and you can expect to get the possession of the property by november 2025. many of the modern amenities being offered, like fitness centre / gym and lift(s), will provide a pleasant living experience for you.",residential apartment,Semifurnished,not available,Under Construction,high rise,2.0,breez global heights 89,2.0,mid rise,28.411939299611,76.943580409451,2.0,sector 89 gurgaon,breez global heights 89,breez global heights 89,,2.0,2.0,3.0,2.0,1.0,1.0,16,16
c66742098,66742098,gurgaon,2402000.0,4200.0,548.0,15.0,2 bhk flat in sector 110 gurgaon,"looking for a 2 bhk property for sale in gurgaon? buy this 2 bhk flat in diplomats golf link that is situated in sector 110 gurgaon. the flat is north-east-facing. the flat is over 548 sq.ft. carpet area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. the property is located on the 7th floor of a 18 floors tall building. this residential property is still under construction and will be available for possession by march 2025. the beautifully designed vitrified flooring enhances the beauty of the flat. all the modern amenities such as grocery shop, shopping centre, club house / community center, cctv surveillance, fitness centre / gym, lift(s), maintenance staff, park and water softening plant will make life easier for you. the society provides continuous water supply from municipal corporation and borewell/tank.",residential apartment,Semifurnished,North-East,Under Construction,high rise,2.0,diplomats golf link,2.0,mid rise,28.499517,77.017245,2.0,sector 110 gurgaon,diplomats golf link,diplomats golf link,,3.0,3.0,3.0,2.0,1.0,3.0,70,35
a70909416,70909416,gurgaon,2500000.0,5202.0,480.0,6.0,2 bhk flat in sohna,"open views, green area, well connected, good constructions, upvc windows,",residential apartment,Unfurnished,not available,1-5 Year Old Property,high rise,2.0,gls arawali homes,2.0,mid rise,28.261212,77.083471,2.0,sohna,gls arawali homes,gls arawali homes,,1.0,0.0,1.0,0.0,0.0,4.0,102,48
r66023086,66023086,gurgaon,2541000.0,2674.0,950.0,10.0,2 bhk flat in sector 104 gurgaon,"situated in sector-104 gurgaon, zara aavaas is a well planned society that offers a pleasant living experience to its residents. this 2 bhk flat in gurgaon is your opportunity to be a part of this community. this property faces the east direction. containing 2 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a super built up area of 950 sq.ft. the property is located on the 7th floor of a 14 floors tall building. this residential property is still under construction and will be available for possession by december 2024. the vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. another plus point for this is that it is situated near close to railway station. the flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, shopping centre, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s), maintenance staff and water softening plant. the housing society ensures a continuous supply of water to your flat from municipal corporation.",residential apartment,Semifurnished,East,Under Construction,high rise,2.0,zara aavaas,2.0,mid rise,28.48649,77.001,2.0,sector 104 gurgaon,zara aavaas,zara aavaas,,1.0,1.0,3.0,2.0,1.0,2.0,80,47
i70660762,70660762,gurgaon,2550000.0,2405.0,1060.0,43.0,2 bhk flat in dlf phase 2,"emaar mgf the vilas is one of the most popular destination for buying apartments/ flats in dlf phase 2, gurgaon. you too can be a part of this society by purchasing this 2 bhk flat here. the floor plan additionally contains 2 bedroom(s), 2 bathrooms and 2 balconies. all in all, the flat is spread over a super built up area of 1060 sq.ft. the flat has a total of 14 floors and this property is situated on 2nd floor. this 5-10 years old property is available for immediate possession as the project is ready to move. this residential property is situated near close to metro station. emaar mgf the vilas is designed very well to provide modern facilities such as swimming pool, grocery shop, security personnel, maintenance staff, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), visitor parking, water softening plant and shopping centre. you enjoy a 24*7 access to water in your flat.",residential apartment,Semifurnished,not available,5-10 Year Old Property,high rise,2.0,emaar mgf the vilas,2.0,low rise,28.485825,77.08623,2.0,dlf phase 2,emaar mgf the vilas,emaar mgf the vilas,,6.0,5.0,0.0,0.0,12.0,3.0,110,56
k70787606,70787606,gurgaon,2590000.0,4078.0,635.0,6.0,2 bhk flat in sector 76 gurgaon,"this lovely 2 bhk apartment/flat in sector 76 gurgaon is available for sale in one of gurgaon's most popular projects, suncity avenue 76. the flat is facing the east direction. the flat occupies a carpet area of 635 sq.ft. that consists of 2 bedrooms, 2 bathrooms and 3 balconies. the residential building has 14 floors in total and the flat for sale is located on the 8th floor. an added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. the floor of this flat is beautifully designed using marble flooring, giving the flat an alluring look. proximity to landmarks like close to metro station makes this an ideal property for families. suncity avenue 76 is designed very well to provide modern facilities such as shopping centre, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s) and water softening plant. this residential project ensures a 24*7 water supply for its residents.",residential apartment,Semifurnished,East,0-1 Year Old Property,high rise,2.0,suncity avenue 76,3.0,mid rise,28.39358,76.99603,2.0,sector 76 gurgaon,suncity avenue 76,suncity avenue 76,,1.0,1.0,1.0,1.0,2.0,0.0,95,55
p70337450,70337450,gurgaon,2600000.0,48059.0,582.0,6.0,2 bhk flat in sector 76 gurgaon,"this 2 bhk flat is located in suncity avenue 76, which houses some of the most spacious flats in sector 76 gurgaon. this property faces the east direction. constructed on a carpet area of 54 sq.m., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. the property is located on the 5th floor of a 14 floors tall building. as the property is currently under construction , you can expect to get the possession by august 2023. the floor of this flat is beautifully designed using concrete flooring, giving the flat an alluring look. another plus point for this is that it is situated near close to metro station. the society is well equipped with many modern amenities, including shopping centre, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s), maintenance staff, water softening plant and security personnel. the society provides continuous water supply from municipal corporation and borewell/tank.",residential apartment,Unfurnished,East,Under Construction,high rise,2.0,suncity avenue 76,1.0,mid rise,28.39358,76.99603,2.0,sector 76 gurgaon,suncity avenue 76,suncity avenue 76,,1.0,1.0,1.0,1.0,2.0,0.0,127,64
f70909892,70909892,gurgaon,2600000.0,5433.0,478.0,10.0,2 bhk flat in sohna,"calm peaceful area, pollution free, liveable space great place to raise children, ample space of parking, secure place.",residential apartment,Unfurnished,not available,1-5 Year Old Property,high rise,2.0,mvn athens,1.0,mid rise,28.255046,77.085413,2.0,sohna,mvn athens,mvn athens,,0.0,5.0,0.0,0.0,0.0,5.0,113,56
d59832722,59832722,gurgaon,2780000.0,4310.0,645.0,15.0,3 bhk flat in sector 110 gurgaon,"a 3 bhk apartment in sector-110 gurgaon, gurgaon is available for sale. this property is a part of .it has a carpet area of 645 sq.ft. the apartment is spaciously designed with 3 bedrooms, 3 bathrooms and more than 1 balconies. additionally, it has a study room among others. the apartment is on the 3rd floor of 4 floors and offers 2 open parking. it is an under-construction property that is expected to get possession .the furnishings include 1geyser6light. the ownership of the apartment is freehold. the expected price of this property is rs 27.8 lac(rs. 42000.00 per sq.ft.).",residential apartment,Semifurnished,not available,Under Construction,mid rise,3.0,diplomats golf link,2.0,low rise,28.499517,77.017245,3.0,sector 110 gurgaon,diplomats golf link,diplomats golf link,,3.0,3.0,3.0,2.0,1.0,3.0,42,15
v70341788,70341788,gurgaon,2800000.0,4339.0,645.0,11.0,3 bhk flat in sector 89 gurgaon,"breez global heights 89 is one of the most popular destination for buying apartments/ flats in sector 89 gurgaon. you too can be a part of this society by purchasing this 3 bhk flat here. this property faces the east direction. the flat is over 645 sq.ft. carpet area and comes with 3 bedroom(s), 2 bathrooms and 1 balcony. this flat lies on the 7th level of a 19 storey building. the flat is currently under construction stage and you can expect to get the possession of the property by august 2025. the floor of this flat is beautifully designed using ceramic flooring, giving the flat an alluring look. moreover, this property offers close proximity to important landmarks such as close to metro station, close to school and close to hospital. the flat will offer a modern lifestyle as it is presented with many of the amenities such as fitness centre / gym, lift(s), maintenance staff, visitor parking, park, shopping centre and water softening plant. the society provides continuous water supply from municipal corporation and borewell/tank.",residential apartment,Unfurnished,East,Under Construction,high rise,3.0,breez global heights 89,1.0,mid rise,28.411939299611,76.943580409451,3.0,sector 89 gurgaon,breez global heights 89,breez global heights 89,,2.0,2.0,3.0,2.0,1.0,1.0,86,34
o70340660,70340660,gurgaon,2800000.0,4341.0,645.0,8.0,3 bhk flat in sector 81 gurgaon,"looking for a 3 bhk property for sale in gurgaon? buy this 3 bhk flat in gls avenue 81 that is situated in sector 81 gurgaon. the flat is facing the north direction. containing 3 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a carpet area of 645 sq.ft. the flat has a total of 21 floors and this property is situated on 5th floor. the flat is currently under construction stage and you can expect to get the possession of the property by april 2024. all the modern amenities such as swimming pool, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant, shopping centre and security personnel will make life easier for you. the residential project is well equipped to meet all your water needs through access to borewell/tank and municipal corporation supply.",residential apartment,Unfurnished,North,Under Construction,high rise,3.0,gls avenue 81,2.0,mid rise,28.390734,76.943133,3.0,sector 81 gurgaon,gls avenue 81,gls avenue 81,,1.0,1.0,0.0,3.0,1.0,2.0,113,58
b64639800,64639800,gurgaon,2800000.0,3728.0,751.0,8.0,3 bhk flat in sector 86 gurgaon,a lovely 3 bhk house near nh-8 with all luxury ameneties,residential apartment,Semifurnished,North-East,Under Construction,high rise,3.0,gls avenue 86,3.0,mid rise,28.401966,76.942206,3.0,sector 86 gurgaon,gls avenue 86,gls avenue 86,501,3.0,0.0,1.0,2.0,0.0,2.0,101,47
a67904272,67904272,gurgaon,2800000.0,3679.0,761.0,2.0,2 bhk flat in sector-11 sohna,"this is your chance to own a 2 bhk residential apartment in global hill view, sector 11 gurgaon, gurgaon, haryana where luxury comes with affordability. basic details: you will love this bright and spacious 2 bedroom apartment with 2 bathrooms, modular kitchen, spacious hall and 2 balconies. the balcony offers a great view and is a place to enjoy at any time. this house provides ample natural light and has good ventilation that invites comfort.  furnishings and amenities: this impeccable house is spread across an area of 761sq. ft. and is an unfurnished unit.  the amenities are designed to make your life easy, exciting and luxurious. the society boasts of manicured landscaping and includes lifts, intercom facility, security/fire alarm, maintenance staff, security personnel, visitor parking, swimming pool, gym, clubhouse, rainwater harvesting, piped gas, water storage, waste disposal and park. the property is a quality construction.  location: the prime location provides residents with access to the very best that this city has to offer. the property is situated close to all the basic amenities. it is close to the main road making it highly accessible. -major banks and atms within proximity -schools within a close radius -easy access to public transport  wait no more and schedule a tour today. for more details, kindly contact the owner.  additional details :  the apartment has munciple supply water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.",residential apartment,Unfurnished,South-East,1-5 Year Old Property,high rise,2.0,global hill view,2.0,high rise,28.22739,77.06708,2.0,sector-11 sohna,global hill view,global hill view,"tower 1,flat 1608, global hill view,sohna sector 11",0.0,0.0,0.0,0.0,2.0,0.0,0,0
g70909726,70909726,gurgaon,2800000.0,3798.0,737.0,5.0,2 bhk flat in sohna,"pollution free area in the lap of nature, great arawali view, spacious airy rooms, green area, well connected, stilt parking double lift, upvc windows.",residential apartment,Unfurnished,not available,1-5 Year Old Property,high rise,2.0,hcbs sports ville,2.0,mid rise,28.276076,77.056507,2.0,sohna,hcbs sports ville,hcbs sports ville,,0.0,0.0,0.0,0.0,0.0,5.0,99,48
b70909614,70909614,gurgaon,2800000.0,4782.0,585.0,15.0,2 bhk flat in sohna,"well maintained, stilt covered parking, green area, main road property.",residential apartment,Unfurnished,not available,1-5 Year Old Property,high rise,2.0,breez global hill view,1.0,mid rise,28.4134,77.040614,2.0,sohna,breez global hill view,breez global hill view,,2.0,3.0,4.0,2.0,1.0,3.0,82,40
l70022608,70022608,gurgaon,2808000.0,4351.0,645.0,11.0,3 bhk flat in sector 89 gurgaon,"breez global heights 89 overview :  breez global heights 89 is the most awaited affordable housing residential project located in sector 89 gurgaon. the construction of this project is sprawled across 8.69 acres of land which offers 65% open space. the project has 15 towers and offers 1266 residential units of 2 bhk and 3 bhk configurations. these apartments are available in various sizes ranging from 520 sq.ft to 645 sq.ft. this residential development is located away from the hustle bustle of the city and offers healthy and pollution free lifestyle. here, you can enjoy the serene natural beauty of aravalli hills.  breez global heights 89 gurgaon is strategically located on a 75 meter wide road which is close to dwarka expressway. the location offers excellent connectivity to the prime landmarks of gurgaon. gurgaon railway station is 5 minutes away from the project. indira gandhi international airport is hardly at a driving distance of 25 minutes from the location.  the location is surrounded by premium residential and commercial projects, educational institutes, hospitals, shopping complexes, malls, hotels and much more.  breez global heights 89 is a gated secured community where you will find spacious vaastu compliant well ventilated apartments that ensure natural light in your home. the residential development offers affordable flats in gurgaon.",residential apartment,Unfurnished,East,Under Construction,high rise,3.0,breez global heights 89,1.0,low rise,28.411939299611,76.943580409451,3.0,sector 89 gurgaon,breez global heights 89,breez global heights 89,,2.0,2.0,3.0,2.0,1.0,1.0,141,63
c70980422,70980422,gurgaon,2950000.0,6032.0,489.0,11.0,2 bhk flat in sector 107 gurgaon,"signature global solera is one of gurgaon's most sought after destination for apartments and this 2 bhk flat in sector 107 gurgaon is your opportunity to be a part of this community. constructed on a carpet area of 489 sq.ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. the property is located on the 8th floor of a 14 floors tall building. an added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move.",residential apartment,Unfurnished,North,1-5 Year Old Property,high rise,2.0,signature global solera,2.0,mid rise,28.50279,76.964006,2.0,sector 107 gurgaon,signature global solera,signature global solera,,1.0,1.0,3.0,2.0,1.0,3.0,55,15
n55371172,55371172,gurgaon,3000000.0,4081.0,735.0,6.0,2 bhk flat in sector 76 gurgaon,"this is a meticulously designed 2 bhk apartment located in sector-76 gurgaon, gurgaon. it is a freehold property. the flat is a spacious property and is under construction. located in an integrated society of , it has 2 bathroom(s) and 2 balcony(s).it has concrete flooring. it is an east facing property which offers a wonderful view of main road and park/garden. it is located on 8th floor. full power back up. the unit is located in a gated society. the apartment is approximately priced at rs. rs 30 lac and its per sq.ft. cost is rs. 4081.00. 1 open parking.",residential apartment,Unfurnished,East,Under Construction,high rise,2.0,suncity avenue 76,2.0,mid rise,28.39358,76.99603,2.0,sector 76 gurgaon,suncity avenue 76,suncity avenue 76,,1.0,1.0,1.0,1.0,2.0,0.0,75,30
p70927826,70927826,gurgaon,3000000.0,4026.0,745.0,5.0,2 bhk flat in sohna,best affordable flat gated aravali view,residential apartment,Unfurnished,North-East,1-5 Year Old Property,high rise,2.0,hcbs sports ville,2.0,mid rise,28.249352,77.067276,2.0,sohna,hcbs sports ville,hcbs sports ville,,0.0,0.0,0.0,0.0,0.0,5.0,55,15
